component,priority,severity,isDependent,numberOfDepends,doesBlock,numberOfBlocked,reporterIsAssignee,hasCC,numberOfCC,hasAttachment,numberOfAttachment,titleReadability,descReadability,positiveCount,negativeCount,neutralCount,classlabel
Core,P3,normal,TRUE,20,TRUE,1,TRUE,TRUE,4,FALSE,0,1.76782,8.305916,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,7.338273,6.087628,0,1,0,2
UI,P3,normal,TRUE,1,TRUE,1,TRUE,TRUE,2,FALSE,0,2.68682,3.02982,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,FALSE,0,15.32069,9.640382,0,1,0,2
Core,P3,normal,TRUE,1,TRUE,1,TRUE,TRUE,2,TRUE,1,10.533373,-2.89218,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,21.335626,157.721602,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,25.977911,148.899422,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,10.605973,11.68744,0,0,2,2
APT,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,TRUE,2,2.459249,18.359509,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,14.484483,6.672573,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,22.401828,12.341153,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,58.069468,73.199516,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,4,FALSE,0,29.210373,52.023762,0,1,0,2
Text,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,27.799468,-2.89218,0,1,0,2
APT,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,23.731773,78.295194,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,1,FALSE,0,4.34022,2.156677,0,0,1,2
UI,P3,normal,TRUE,1,FALSE,0,TRUE,FALSE,0,FALSE,0,16.234523,13.111563,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,17.36156,14.21149,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,FALSE,0,17.434373,75.307005,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,25.39274,25.869058,0,1,0,2
UI,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,18.65756,14.272089,0,0,1,2
Debug,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,2,16.641233,18.148047,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,9,TRUE,4,27.416584,22.658432,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,5,TRUE,1,13.020483,12.947269,0,1,0,2
Core,P3,normal,TRUE,3,FALSE,0,FALSE,TRUE,7,FALSE,0,9.286773,19.20128,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,2.47382,10.897843,0,1,0,2
Core,P3,normal,TRUE,1,FALSE,0,TRUE,TRUE,3,FALSE,0,19.379483,16.219235,0,0,1,2
Text,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,TRUE,2,11.910107,10.591822,0,1,0,2
UI,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,52.269227,40.039014,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,13.872733,17.431573,0,0,1,2
Core,P3,major,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,19.788197,35.670315,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,50.787727,19.268314,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,1,FALSE,0,3.77607,14.278538,0,0,1,2
UI,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,4,TRUE,2,12.971107,11.057502,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,FALSE,0,28.574218,16.287593,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,4,FALSE,0,18.533149,10.796073,0,0,1,2
Core,P3,normal,TRUE,1,TRUE,2,FALSE,TRUE,3,TRUE,1,12.844488,92.352168,0,0,1,2
Debug,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,18.845911,14.587829,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,13.076846,20.128257,0,0,1,2
Text,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,FALSE,0,11.664973,27.122114,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,2,FALSE,TRUE,2,FALSE,0,12.185406,14.029095,0,0,1,2
UI,P3,normal,TRUE,1,TRUE,1,TRUE,TRUE,4,FALSE,0,10.920551,13.604793,0,0,1,2
UI,P5,normal,TRUE,1,FALSE,0,FALSE,TRUE,5,TRUE,1,5.43582,10.297583,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,FALSE,0,7.283773,7.002379,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,6,TRUE,4,18.540705,30.268619,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,2,FALSE,TRUE,11,FALSE,0,18.680218,6.031398,0,1,0,2
UI,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,2,FALSE,0,8.994466,12.257066,0,0,1,2
Debug,P3,major,FALSE,0,TRUE,1,TRUE,TRUE,3,FALSE,0,17.233468,12.625739,0,0,1,2
UI,P3,normal,FALSE,0,TRUE,2,FALSE,TRUE,2,FALSE,0,2.57322,2.087534,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,23.390894,16.849501,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,FALSE,0,17.639733,14.764695,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,19.928116,20.757314,0,1,0,2
UI,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,13.192323,9.601162,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,9.427884,11.538203,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,11.027816,24.249279,0,0,1,2
Debug,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,14.442573,13.362872,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,14.660527,11.997784,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,25.05165,14.773719,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,2,FALSE,0,20.695911,3.47782,0,1,0,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,21.335626,15.845868,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,24.663911,54.495468,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,15.777912,10.362501,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,FALSE,0,19.558034,16.653458,0,0,1,2
UI,P3,normal,TRUE,1,FALSE,0,TRUE,TRUE,3,FALSE,0,15.638779,25.627439,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,2,TRUE,TRUE,6,TRUE,3,10.761059,13.338617,0,1,0,2
Doc,P3,normal,FALSE,0,TRUE,1,FALSE,FALSE,0,FALSE,0,12.416149,12.56642,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,7,TRUE,1,20.783753,16.844667,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,23.675983,35.651163,1,0,0,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,FALSE,0,28.613727,15.568224,0,0,1,2
Core,P3,normal,TRUE,5,TRUE,1,FALSE,TRUE,3,TRUE,2,14.097864,13.90643,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,13.772068,53.431797,0,1,0,2
UI,P3,normal,TRUE,1,TRUE,1,TRUE,TRUE,6,FALSE,0,13.676483,15.761968,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,19.392301,9.993033,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,16.907929,21.102566,0,0,2,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,13.607983,6.909099,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,FALSE,0,9.19462,32.731025,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,21.007483,54.499885,0,0,1,2
UI,P3,normal,TRUE,1,FALSE,0,FALSE,TRUE,3,TRUE,2,8.640592,9.216483,0,1,0,2
Text,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,6.666264,39.258483,1,0,0,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,19.247831,17.844532,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,2,19.485626,22.196007,0,1,0,2
UI,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,2,TRUE,1,14.993611,18.569215,0,1,0,2
UI,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,17.922013,30.750855,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,44.52544,40.531198,0,1,0,2
Debug,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,9.699023,11.317773,0,1,0,2
Text,P3,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,10.983573,16.168584,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,6,FALSE,0,12.765483,14.929303,0,1,0,2
Doc,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,FALSE,0,1.09832,2.64582,0,1,0,2
Core,P3,major,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,10.611194,79.93916,0,0,1,2
UI,P3,normal,TRUE,1,FALSE,0,TRUE,FALSE,0,FALSE,0,14.398634,0.540106,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,TRUE,1,17.981031,19.596195,0,1,0,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,14.868626,86.248836,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,28.041268,119.234943,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,7,FALSE,0,18.305023,31.523979,0,0,2,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,4,FALSE,0,2.15732,3.366963,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,5,TRUE,1,23.354927,27.099916,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,5,FALSE,0,8.251218,22.750205,0,0,1,2
APT,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,1,47.219983,50.304832,0,0,1,2
Debug,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,73.331068,48.135704,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,FALSE,0,13.668483,15.871134,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,FALSE,0,11.957864,14.450727,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,FALSE,0,34.745273,21.590291,0,0,1,2
UI,P3,normal,TRUE,1,FALSE,0,FALSE,TRUE,19,FALSE,0,18.996182,10.65678,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,20.094718,22.728702,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,11.505768,10.542937,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,FALSE,0,23.199912,18.869103,0,0,1,2
Text,P3,normal,TRUE,1,FALSE,0,TRUE,TRUE,1,FALSE,0,12.923071,18.937425,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,8.553607,6.36082,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,FALSE,0,14.039574,14.284057,0,0,1,2
Debug,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,19.848483,18.282292,0,0,1,2
Debug,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,5.718729,181.728526,0,1,0,2
Text,P3,major,TRUE,1,FALSE,0,TRUE,TRUE,3,FALSE,0,4.20102,21.120896,0,1,0,2
UI,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,4,FALSE,0,10.194373,15.261622,0,0,1,2
Core,P3,major,FALSE,0,TRUE,1,FALSE,TRUE,2,FALSE,0,18.096927,11.911992,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,32.903283,49.81194,0,2,0,2
UI,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,FALSE,0,10.58195,19.571437,0,0,1,2
UI,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,FALSE,0,9.074973,54.897936,0,1,0,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,FALSE,0,9.427884,16.966392,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,11.715252,10.581773,0,0,1,2
Core,P3,normal,TRUE,1,FALSE,0,TRUE,TRUE,1,FALSE,0,11.689983,4.09207,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,2,FALSE,0,14.166119,11.369783,1,0,0,2
UI,P3,normal,TRUE,1,TRUE,1,TRUE,TRUE,2,FALSE,0,20.098727,18.268922,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,22.182468,-2.89218,0,1,0,2
Debug,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,16.649218,30.926142,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,5,12.726373,13.671067,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,3,FALSE,TRUE,3,TRUE,5,13.055867,20.17437,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,7,TRUE,1,13.564268,14.383792,0,0,2,2
Core,P3,normal,TRUE,1,TRUE,1,TRUE,TRUE,1,FALSE,0,16.893372,17.176427,0,1,0,2
Text,P3,normal,TRUE,1,FALSE,0,FALSE,TRUE,3,TRUE,1,16.910683,0.87882,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,FALSE,FALSE,0,FALSE,0,11.715252,12.169098,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,17.246602,-2.89218,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,20.558483,76.696144,0,0,1,2
Doc,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,16.600699,19.429957,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,FALSE,0,11.763149,8.140773,0,0,1,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,13.053197,40.399504,0,0,1,2
Core,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,9.050773,11.699583,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,TRUE,3,9.438329,9.349778,0,1,0,2
Text,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,4,TRUE,3,10.476773,9.114584,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,26.160171,27.701053,0,0,1,2
Doc,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,10.353696,48.744102,0,1,0,2
UI,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,16.712428,39.441125,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,19.270218,20.585143,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,29.026773,114.90548,0,0,1,2
Core,P3,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,4.82502,10.455505,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,7,FALSE,0,2.83342,30.774181,0,0,1,2
Core,P3,normal,TRUE,2,FALSE,0,FALSE,TRUE,2,FALSE,0,20.468733,20.077126,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,TRUE,1,17.730483,11.885739,0,1,0,2
Core,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,FALSE,0,21.106527,27.420116,0,0,1,2
UI,P3,normal,TRUE,1,TRUE,1,TRUE,FALSE,0,FALSE,0,21.635985,0.540106,0,1,0,2
Core,P3,normal,FALSE,0,TRUE,2,TRUE,TRUE,10,FALSE,0,8.224329,9.125443,0,1,0,2
Text,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,FALSE,0,17.334283,15.600341,0,0,1,2
UI,P2,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,16.356197,14.3897,0,1,0,2
Graphics:WebRender,P5,normal,FALSE,0,TRUE,1,FALSE,TRUE,5,FALSE,0,73.252477,116.600109,0,1,0,1
Graphics:WebRender,P3,critical,FALSE,0,TRUE,2,FALSE,TRUE,5,FALSE,0,39.993973,45.942686,0,0,1,1
Graphics:WebRender,P2,normal,FALSE,0,TRUE,3,FALSE,TRUE,8,TRUE,1,16.051233,14.305985,0,0,1,1
Graphics:WebRender,P5,normal,TRUE,1,TRUE,1,FALSE,TRUE,5,FALSE,0,46.675024,31.57062,0,0,1,1
Graphics:WebRender,P1,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,1,15.281134,12.406453,0,1,0,1
Graphics:WebRender,P3,critical,FALSE,0,TRUE,1,FALSE,TRUE,3,FALSE,0,42.757218,60.788008,0,1,0,1
Graphics:WebRender,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,7,TRUE,1,13.650083,18.178257,0,1,0,1
Graphics:WebRender,P3,critical,FALSE,0,TRUE,2,FALSE,TRUE,1,FALSE,0,26.813483,55.618391,0,0,1,1
Graphics:WebRender,P3,critical,FALSE,0,TRUE,1,FALSE,TRUE,3,FALSE,0,32.310149,54.120818,0,1,0,1
Graphics:WebRender,P3,normal,FALSE,0,TRUE,2,FALSE,TRUE,2,FALSE,0,16.495816,15.453173,0,0,1,1
Audio/Video:Playback,??,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,1,16.468337,18.493796,0,1,0,1
Audio/Video:Playback,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,7,FALSE,0,17.390927,14.938508,0,0,1,1
Audio/Video:Playback,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,11.640773,15.760309,0,0,1,1
Audio/Video:Playback,P3,critical,FALSE,0,FALSE,0,FALSE,TRUE,5,FALSE,0,35.750927,299.815272,0,0,1,1
Audio/Video:Playback,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,4,12.965816,10.752078,0,1,0,1
Audio/Video:Playback,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,FALSE,0,21.309953,16.800819,0,0,1,1
Audio/Video:Playback,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,12.830107,14.321842,0,0,1,1
Audio/Video:Playback,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,FALSE,0,13.872883,5.385372,0,0,1,1
Audio/Video:Playback,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,FALSE,0,7.572107,15.128117,2,0,0,1
Audio/Video:Playback,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,FALSE,0,10.41744,12.773594,0,0,1,1
Widget:Gtk,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,6,FALSE,0,20.593968,10.360212,0,1,0,1
Widget:Gtk,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,1,19.599727,14.793583,0,0,1,1
Widget:Gtk,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,2,14.727483,22.322917,0,1,0,1
Widget:Gtk,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,12.112773,32.878211,0,0,1,1
Widget:Gtk,P3,normal,TRUE,1,TRUE,3,FALSE,TRUE,2,TRUE,1,15.93488,22.433625,0,0,1,1
Widget:Gtk,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,1,TRUE,1,23.762389,13.470375,0,0,1,1
Widget:Gtk,??,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,1,9.952329,15.950843,0,0,1,1
Widget:Gtk,??,normal,FALSE,0,TRUE,2,FALSE,TRUE,6,TRUE,1,22.038171,22.29815,0,0,1,1
Widget:Gtk,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,FALSE,0,18.358801,12.55097,0,0,1,1
Widget:Gtk,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,12.173549,14.116622,0,0,1,1
Graphics,P5,critical,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,27.767779,73.98354,1,0,0,1
Graphics,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,5.75032,20.790801,0,0,1,1
Graphics,P2,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,17.135773,32.740048,0,0,1,1
Graphics,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,10.086773,11.108733,0,1,0,1
Graphics,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,2,4.01342,21.164491,0,1,0,1
Graphics,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,8.965107,20.400102,0,0,1,1
Graphics,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,16.875733,17.395238,0,0,1,1
Graphics,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,9.481631,16.352468,0,0,1,1
Graphics,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,2,13.518038,13.720067,0,0,1,1
Graphics,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,TRUE,1,7.325512,34.930421,0,0,1,1
DOM:Core&HTML,P2,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,FALSE,0,18.908468,48.91545,0,0,1,1
DOM:Core&HTML,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,23.637416,104.809397,0,1,0,1
DOM:Core&HTML,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,29.083594,30.942076,0,1,0,1
DOM:Core&HTML,??,critical,FALSE,0,TRUE,2,FALSE,TRUE,4,FALSE,0,33.973773,41.731892,0,1,0,1
DOM:Core&HTML,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,22.440134,29.900008,0,0,1,1
DOM:Core&HTML,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,22.772728,16.726064,0,0,1,1
DOM:Core&HTML,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,2,24.939683,30.027677,0,0,1,1
DOM:Core&HTML,P3,critical,FALSE,0,TRUE,1,FALSE,TRUE,4,FALSE,0,30.856373,35.87263,0,0,1,1
DOM:Core&HTML,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,26.268816,16.921815,0,0,1,1
DOM:Core&HTML,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,TRUE,1,14.59994,18.62246,0,0,1,1
JavaScriptEngine,??,critical,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,36.152273,28.047177,1,0,0,1
JavaScriptEngine,P1,critical,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,1,29.964611,56.770409,0,1,0,1
JavaScriptEngine,P2,critical,TRUE,1,FALSE,0,FALSE,TRUE,11,FALSE,0,28.948727,18.719358,0,0,1,1
JavaScriptEngine,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,14.945831,18.217048,0,0,1,1
JavaScriptEngine,P5,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,20.278037,114.575216,0,0,1,1
JavaScriptEngine,P3,critical,FALSE,0,TRUE,2,FALSE,TRUE,8,FALSE,0,21.478149,75.882052,0,1,0,1
JavaScriptEngine,??,critical,FALSE,0,TRUE,1,FALSE,TRUE,8,FALSE,0,35.803144,81.453918,0,1,0,1
JavaScriptEngine,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,5,FALSE,0,20.433773,40.233446,0,1,1,1
JavaScriptEngine,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,15.003149,12.851207,0,0,1,1
JavaScriptEngine,P5,critical,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,44.507327,63.450687,0,1,0,1
Layout,P3,normal,TRUE,1,FALSE,0,FALSE,TRUE,3,TRUE,1,13.636883,23.830402,0,0,1,1
Layout,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,FALSE,0,11.347907,10.455334,1,0,0,1
Layout,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,FALSE,0,9.89584,14.293786,0,0,1,1
Layout,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,10.17824,29.924672,0,0,1,1
Layout,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,11.203197,14.391388,0,0,1,1
Layout,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,11.599662,16.191279,0,0,1,1
Layout,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,7,TRUE,1,25.536228,137.936384,0,0,1,1
Layout,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,1,41.700254,142.943265,0,0,1,1
Layout,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,FALSE,0,13.122149,24.641006,0,0,1,1
Layout,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,8,13.872883,22.909181,0,0,1,1
Networking,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,15.101938,70.565623,0,0,1,1
Networking,P3,normal,TRUE,1,TRUE,1,FALSE,TRUE,2,FALSE,0,13.550816,56.491555,0,0,1,1
Networking,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,13.291392,22.827644,0,1,0,1
